"시도별","시점",과채류:면적 (ha),과채류:생산량 (톤),수박:면적 (ha),수박:생산량 (톤),노지수박:면적 (ha),노지수박:10a당 생산량 (kg),노지수박:생산량 (톤),시설수박:면적 (ha),시설수박:10a당 생산량 (kg),시설수박:생산량 (톤),참외:면적 (ha),참외:생산량 (톤),노지참외:면적 (ha),노지참외:10a당 생산량 (kg),노지참외:생산량 (톤),시설참외:면적 (ha),시설참외:10a당 생산량 (kg),시설참외:생산량 (톤),딸기:면적 (ha),딸기:생산량 (톤),노지딸기:면적 (ha),노지딸기:10a당 생산량 (kg),노지딸기:생산량 (톤),시설딸기:면적 (ha),시설딸기:10a당 생산량 (kg),시설딸기:생산량 (톤),오이:면적 (ha),오이:생산량 (톤),노지오이:면적 (ha),노지오이:10a당 생산량 (kg),노지오이:생산량 (톤),시설오이:면적 (ha),시설오이:10a당 생산량 (kg),시설오이:생산량 (톤),호박:면적 (ha),호박:생산량 (톤),노지호박:면적 (ha),노지호박:10a당 생산량 (kg),노지호박:생산량 (톤),시설호박:면적 (ha),시설호박:10a당 생산량 (kg),시설호박:생산량 (톤),토마토:면적 (ha),토마토:생산량 (톤),노지토마토:면적 (ha),노지토마토:10a당 생산량 (kg),노지토마토:생산량 (톤),시설토마토:면적 (ha),시설토마토:10a당 생산량 (kg),시설토마토:생산량 (톤)
"인천광역시","2013",244,9450,33,1262,0,0,0,33,3824,1262,7,70,7,1000,70,0,0,0,19,239,17,1160,197,2,2095,42,37,1954,7,3251,228,30,5752,1726,37,795,36,2119,763,1,3236,32,111,5130,0,0,0,111,4622,5130
"인천광역시","2014",205,8070,9,324,1,2834,28,8,3695,296,1,24,1,2402,24,0,0,0,1,24,0,0,0,1,2428,24,38,1926,11,2954,325,27,5930,1601,36,848,30,2170,651,6,3289,197,120,4924,0,0,0,120,4103,4924
"인천광역시","2015",264,13036,10,312,1,1768,18,9,3267,294,11,266,11,2421,266,0,0,0,1,24,0,0,0,1,2428,24,55,2549,16,2930,469,39,5334,2080,56,1683,54,2996,1618,2,3244,65,131,8202,0,0,0,131,6261,8202
"인천광역시","2016",207,9506,19,667,2,2685,54,17,3604,613,9,214,8,2364,189,1,2466,25,26,659,0,0,0,26,2533,659,71,3347,11,2491,274,60,5122,3073,20,640,19,3200,608,1,3185,32,62,3979,0,0,0,62,6418,3979
"인천광역시","2017",248,11364,17,577,3,2434,80,14,3643,497,12,289,8,2355,185,4,2515,104,48,1253,1,2119,21,47,2600,1232,75,4053,8,3062,249,67,5682,3804,41,1305,39,3200,1238,2,3173,67,55,3887,0,0,0,55,7023,3887
"인천광역시","2018",283,11817,5,186,4,4050,142,1,3698,44,10,200,9,1966,184,1,2474,16,31,792,1,2100,12,31,2527,780,100,4470,38,3866,1451,62,4861,3019,84,2678,81,3200,2607,2,3149,71,54,3491,0,0,0,54,6515,3491
"인천광역시","2019",310,14453,18,736,5,4930,268,12,3755,468,21,497,18,2342,429,3,2485,68,24,601,5,2066,97,19,2602,504,89,4556,17,3015,517,72,5587,4039,79,2515,77,3200,2455,2,3172,60,79,5548,0,0,0,79,7021,5548
"인천광역시","2020",289,13607,20,830,7,5035,371,12,3755,459,16,370,13,2252,301,3,2456,69,26,659,2,2066,42,24,2601,617,83,4245,13,3013,394,70,5540,3851,71,2267,70,3200,2237,1,3172,30,74,5236,0,0,0,74,7033,5236
"인천광역시","2021",218,10147,27,1138,9,5035,474,18,3755,664,15,351,12,2252,277,3,2456,74,3,62,3,2066,53,0,2599,9,44,2091,15,3028,439,30,5532,1652,66,2055,64,3130,2005,2,3163,50,63,4450,0,0,0,63,7045,4450
"인천광역시","2022",189,9208,15,575,6,3901,231,9,3755,344,13,304,12,2252,259,2,2446,45,5,115,2,2066,34,3,2599,81,49,2386,16,3302,516,34,5538,1870,43,1376,42,3170,1342,1,3167,34,63,4452,0,0,0,63,7034,4452
"광주광역시","2003",1217,48991,500,16256,266,2610,6943,234,3980,9313,12,385,0,0,0,12,3210,385,73,1978,0,0,0,73,2710,1978,81,5548,1,2800,28,80,6900,5520,336,11513,17,2980,507,319,3450,11006,215,13311,0,0,0,215,6191,13311
"광주광역시","2004",1168,56034,318,10042,154,2707,4169,164,3581,5873,10,300,1,2000,20,9,3112,280,48,1371,0,0,0,48,2857,1371,130,10171,5,4150,208,125,7970,9963,292,6385,45,3349,1507,247,1975,4878,370,27765,0,0,0,370,7504,27765
"광주광역시","2005",1002,48939,385,12736,121,2726,3298,264,3575,9438,12,361,1,1900,19,11,3105,342,35,1049,0,0,0,35,2998,1049,87,6622,4,4425,177,83,7765,6445,215,8765,23,2806,645,192,4229,8120,268,19406,0,0,0,268,7241,19406
"광주광역시","2006",858,43075,269,8347,114,2640,3010,155,3443,5337,4,133,0,0,0,4,3329,133,32,853,5,1280,64,27,2923,789,49,3743,3,4857,146,46,7820,3597,215,9077,23,3153,725,192,4350,8352,289,20922,6,6600,396,283,7253,20526
"광주광역시","2007",925,48003,236,6844,46,2377,1093,190,3027,5751,5,126,2,1929,39,3,2900,87,45,1417,0,0,0,45,3148,1417,89,7446,0,0,0,89,8366,7446,243,9443,37,2911,1077,206,4061,8366,307,22727,0,0,0,307,7403,22727
"광주광역시","2008",760,39257,209,7921,49,2679,1313,160,4130,6608,1,19,1,1889,19,0,0,0,25,781,0,0,0,25,3124,781,88,6549,0,0,0,88,7442,6549,235,10508,29,2614,758,206,4733,9750,202,13479,0,0,0,202,6673,13479
"광주광역시","2009",771,40141,199,5514,61,1793,1094,138,3203,4420,0,0,0,0,0,0,0,0,35,1006,0,0,0,35,2875,1006,80,6669,0,0,0,80,8336,6669,261,13536,12,2513,302,249,5315,13234,196,13416,0,0,0,196,6845,13416
"광주광역시","2010",652,30744,132,3816,39,1673,652,93,3402,3164,0,0,0,0,0,0,0,0,51,1501,0,0,0,51,2943,1501,50,3937,0,0,0,50,7873,3937,292,13253,12,2670,320,280,4619,12933,127,8237,0,0,0,127,6486,8237
"광주광역시","2011",543,25181,101,2932,22,2099,462,79,3126,2470,0,0,0,0,0,0,0,0,47,1213,1,2450,25,46,2583,1188,40,2664,0,0,0,40,6659,2664,185,8192,1,2558,26,184,4438,8166,170,10180,0,0,0,170,5988,10180
"광주광역시","2012",553,24585,81,2137,61,2481,1513,20,3121,624,0,0,0,0,0,0,0,0,46,1256,0,0,0,46,2731,1256,49,2706,0,0,0,49,5522,2706,136,5482,8,2046,164,128,4155,5318,241,13004,0,0,0,241,5396,13004
"광주광역시","2013",606,17931,57,2322,11,2791,307,46,4380,2015,0,0,0,0,0,0,0,0,147,4312,0,0,0,147,2933,4312,31,1542,0,0,0,31,4975,1542,111,4142,3,1331,40,108,3798,4102,260,5613,0,0,0,260,2159,5613
"광주광역시","2014",489,20183,50,1048,19,1504,286,31,2459,762,0,0,0,0,0,0,0,0,114,3387,0,0,0,114,2971,3387,39,2519,0,0,0,39,6459,2519,70,2265,15,2615,392,55,3406,1873,216,10964,0,0,0,216,5076,10964
"광주광역시","2015",501,22233,33,620,21,1510,317,12,2524,303,0,0,0,0,0,0,0,0,80,2377,0,0,0,80,2971,2377,31,1992,0,0,0,31,6427,1992,75,2493,9,2571,231,66,3427,2262,282,14751,0,0,0,282,5231,14751
"광주광역시","2016",368,17267,113,2156,71,1377,978,42,2804,1178,0,0,0,0,0,0,0,0,29,1262,0,0,0,29,4350,1262,4,264,0,0,0,4,6599,264,86,3203,30,2559,768,56,4348,2435,136,10382,0,0,0,136,7634,10382
"광주광역시","2017",383,18789,98,1863,68,1507,1028,30,2791,835,3,42,3,1650,42,0,0,0,67,2901,0,2867,6,67,4338,2895,7,435,0,5656,4,7,6588,431,82,3797,19,2562,478,63,5277,3319,127,9751,0,0,0,127,7679,9751
"광주광역시","2018",306,17047,83,1519,56,1510,849,27,2523,670,3,74,3,2808,74,0,0,0,49,1809,0,0,0,49,3720,1809,3,239,1,8161,50,3,6622,189,46,1653,15,2571,374,31,4121,1279,123,11753,0,0,0,123,9538,11753
"광주광역시","2019",305,14939,80,1549,53,1508,806,26,2843,743,1,18,1,1500,14,0,3231,4,72,2662,0,3343,2,72,3679,2660,18,1189,1,6088,35,18,6588,1154,39,1799,10,2561,249,29,5287,1550,95,7722,0,0,0,95,8130,7722
"광주광역시","2020",254,11823,55,845,53,1508,799,2,2705,46,3,42,3,1183,41,0,2977,1,64,2180,0,1803,0,64,3392,2180,21,1364,1,6088,73,20,6391,1291,20,763,10,2442,237,10,5112,526,90,6629,0,0,0,90,7329,6629
"광주광역시","2021",341,15760,89,1580,70,1508,1056,19,2711,524,1,12,1,1477,12,0,0,0,18,620,0,1804,0,18,3388,620,16,1044,1,6088,45,16,6390,999,75,2253,60,2442,1468,15,5114,785,140,10251,0,0,0,140,7298,10251
"광주광역시","2022",338,17378,58,1167,37,1508,555,21,2873,612,0,8,0,1477,5,0,2977,3,30,1007,0,1804,1,30,3388,1006,14,911,1,6046,53,14,6303,858,61,2579,21,2415,505,40,5181,2074,175,11706,0,0,0,175,6705,11706
"대전광역시","2003",259,11815,31,1171,3,2825,85,28,3880,1086,4,96,1,2500,25,3,2382,71,53,1570,0,0,0,53,2963,1570,79,4666,1,2951,30,78,5944,4636,53,1318,45,2485,1118,8,2496,200,39,2994,0,0,0,39,7677,2994
"대전광역시","2004",199,8935,25,876,2,3119,62,23,3540,814,0,0,0,0,0,0,0,0,41,1018,2,1478,30,39,2533,988,63,4460,0,0,0,63,7080,4460,49,1362,42,2792,1173,7,2696,189,21,1219,0,0,0,21,5805,1219
"대전광역시","2005",249,12160,7,243,0,0,0,7,3471,243,0,0,0,0,0,0,0,0,34,886,1,1421,14,33,2642,872,81,5338,3,2670,80,78,6741,5258,54,1339,37,2425,897,17,2600,442,73,4354,0,0,0,73,5964,4354
"대전광역시","2006",195,10290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,2,2629,53,103,6961,1,2933,29,102,6796,6932,46,1120,28,2510,703,18,2316,417,44,2156,13,2500,325,31,5906,1831
"대전광역시","2007",205,11523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,2,2601,52,112,7581,1,3152,32,111,6801,7549,39,974,37,2506,927,2,2353,47,52,2916,5,2660,133,47,5921,2783
"대전광역시","2008",248,13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,11348,3,3068,92,167,6740,11256,50,1249,49,2494,1222,1,2692,27,28,1111,15,2453,368,13,5715,743
"대전광역시","2009",181,10077,3,103,0,0,0,3,3419,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,8327,0,0,0,123,6770,8327,23,632,22,2694,593,1,3883,39,32,1015,27,2733,738,5,5540,277
"대전광역시","2010",166,6828,1,47,0,0,0,1,4735,47,1,34,0,0,0,1,3413,34,1,26,1,2632,26,0,0,0,113,5156,0,0,0,113,4563,5156,35,807,35,2306,807,0,0,0,15,758,0,0,0,15,5051,758
"대전광역시","2011",163,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6008,0,0,0,135,4450,6008,8,238,5,2499,125,3,3750,113,20,964,0,0,0,20,4820,964
"대전광역시","2012",137,6194,3,107,3,3568,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5370,0,0,0,116,4629,5370,6,147,6,2450,147,0,0,0,12,570,0,0,0,12,4747,570
"대전광역시","2013",190,8839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5358,0,0,0,118,4541,5358,7,221,7,3155,221,0,0,0,65,3260,0,0,0,65,5016,3260
"대전광역시","2014",218,7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,544,0,0,0,30,1813,544,126,4711,8,3500,280,118,3755,4431,28,933,16,2982,477,12,3800,456,34,1811,0,0,0,34,5325,1811
"대전광역시","2015",174,7033,0,0,0,0,0,0,0,0,1,27,0,0,0,1,2723,27,10,181,0,0,0,10,1813,181,141,5987,0,0,0,141,4246,5987,12,362,12,3015,362,0,0,0,10,476,0,0,0,10,4761,476
"대전광역시","2016",107,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1725,1,5313,53,42,3980,1672,19,578,18,3008,541,1,3650,37,45,2066,0,0,0,45,4592,2066
"대전광역시","2017",77,3236,0,0,0,0,0,0,0,0,0,4,0,1286,4,0,0,0,4,63,0,2185,2,4,1403,61,35,1532,1,4633,48,34,4338,1484,9,333,3,3000,85,7,3750,248,27,1304,0,0,0,27,4770,1304
"대전광역시","2018",65,2661,4,174,0,3424,5,4,3992,169,1,19,0,2808,2,1,2399,17,0,0,0,0,0,0,0,0,33,1358,0,4915,6,32,4161,1352,7,230,3,3000,89,4,3684,141,21,880,0,0,0,21,4207,880
"대전광역시","2019",98,4097,0,9,0,4975,9,0,0,0,0,5,0,3005,5,0,0,0,0,5,0,6951,3,0,1404,2,37,1621,1,4676,51,36,4351,1570,24,765,19,3000,567,5,3684,198,36,1692,0,0,0,36,4711,1692
"대전광역시","2020",113,4553,0,17,0,5200,17,0,0,0,0,13,0,3133,12,0,2756,1,0,0,0,0,0,0,0,0,44,1916,1,4709,25,44,4335,1891,39,1210,32,3000,967,7,3684,243,30,1397,0,0,0,30,4706,1397
"대전광역시","2021",140,5135,1,60,1,6223,48,0,5303,12,1,14,1,1515,11,0,2756,3,15,220,1,1732,12,15,1413,208,55,2390,2,4696,78,54,4308,2312,41,1241,41,2980,1214,1,3729,27,26,1210,0,0,0,26,4611,1210
"대전광역시","2022",136,5467,2,109,1,5748,53,1,5347,56,2,34,1,3908,30,2,218,4,10,212,0,1625,4,10,2132,208,51,2255,3,4694,140,48,4417,2115,39,1157,37,2984,1118,1,3729,39,32,1700,0,0,0,32,5295,1700
"울산광역시","2003",171,4960,15,386,13,2464,320,2,3300,66,1,34,1,3407,34,0,0,0,84,1518,45,1107,498,39,2616,1020,6,356,5,5777,289,1,6651,67,37,997,37,2695,997,0,0,0,28,1669,13,5638,733,15,6240,936
"울산광역시","2004",157,4768,2,53,2,2667,53,0,0,0,1,33,1,3333,33,0,0,0,75,1490,33,1143,377,42,2650,1113,7,348,4,3708,148,3,6650,200,44,1179,44,2680,1179,0,0,0,28,1665,14,5643,790,14,6250,875
"울산광역시","2005",183,7492,3,79,3,2636,79,0,0,0,2,52,1,3000,30,1,2193,22,54,1199,17,1333,227,37,2628,972,22,1289,4,3629,145,18,6356,1144,39,1080,39,2768,1080,0,0,0,63,3793,10,5840,584,53,6055,3209
"울산광역시","2006",112,4852,1,27,1,2667,27,0,0,0,1,30,1,3000,30,0,0,0,3,39,3,1313,39,0,0,0,9,437,4,3591,144,5,5860,293,52,1475,50,2768,1384,2,4556,91,46,2844,18,5689,1024,28,6500,1820
"울산광역시","2007",130,5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,2,1330,27,1,2333,23,12,443,11,3450,380,1,6250,63,58,1547,58,2667,1547,0,0,0,57,3078,5,5560,278,52,5385,2800
"울산광역시","2008",116,5676,10,380,2,2500,50,8,4123,330,2,39,2,1950,39,0,0,0,6,146,3,1875,56,3,3000,90,1,39,1,3900,39,0,0,0,38,891,37,2300,851,1,4000,40,59,4181,7,3557,249,52,7562,3932
"울산광역시","2009",130,4967,10,390,1,2685,27,9,4032,363,0,0,0,0,0,0,0,0,5,50,5,1000,50,0,0,0,9,244,1,2000,20,8,2800,224,71,2183,54,2500,1350,17,4900,833,35,2100,8,5150,412,27,6252,1688
"울산광역시","2010",110,4392,0,0,0,0,0,0,0,0,2,48,2,2418,48,0,0,0,0,0,0,0,0,0,0,0,9,206,2,2000,40,7,2374,166,41,620,41,1511,620,0,0,0,58,3518,0,0,0,58,6066,3518
"울산광역시","2011",116,4646,3,129,3,4305,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,350,5,2356,118,5,4647,232,50,894,48,1685,809,2,4263,85,53,3273,0,0,0,53,6175,3273
"울산광역시","2012",92,5485,1,39,0,0,0,1,3878,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,302,1,2282,23,6,4648,279,37,777,34,1857,631,3,4857,146,47,4367,0,0,0,47,9291,4367
"울산광역시","2013",85,2826,0,0,0,0,0,0,0,0,1,24,1,2408,24,0,0,0,0,0,0,0,0,0,0,0,4,167,1,2769,28,3,4649,139,51,1034,48,1820,874,3,5332,160,29,1601,0,0,0,29,5520,1601
"울산광역시","2014",76,2286,1,35,1,3453,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,313,2,2317,46,10,2670,267,24,367,24,1531,367,0,0,0,39,1571,0,0,0,39,4029,1571
"울산광역시","2015",87,2756,1,39,1,3879,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,210,1,2319,23,7,2673,187,27,413,27,1530,413,0,0,0,51,2094,0,0,0,51,4105,2094
"울산광역시","2016",65,1450,1,41,0,0,0,1,4057,41,2,42,2,2100,42,0,0,0,13,271,0,0,0,13,2082,271,2,48,0,0,0,2,2377,48,35,550,34,1461,497,1,5277,53,12,498,0,0,0,12,4154,498
"울산광역시","2017",98,2252,1,38,1,2924,38,0,0,0,2,46,2,2100,43,0,1417,3,15,324,0,2980,10,15,2097,314,4,125,2,2253,43,2,3490,82,64,1097,64,1710,1092,0,4080,5,11,622,0,0,0,11,5623,622
"울산광역시","2018",121,2426,6,166,6,2670,163,0,3251,3,3,29,3,915,29,0,0,0,16,393,1,3240,41,15,2371,352,8,284,4,2362,92,4,4438,192,85,1437,85,1681,1436,0,3604,1,2,117,0,0,0,2,5150,117
"울산광역시","2019",118,2667,6,168,6,2939,168,0,0,0,4,35,4,915,35,0,0,0,18,410,1,3684,29,17,2238,381,8,301,3,2362,68,5,4484,233,77,1397,77,1803,1397,0,0,0,5,356,0,0,0,5,6470,356
"울산광역시","2020",106,2150,5,168,4,3007,124,1,3733,44,2,18,2,915,18,0,1422,0,22,471,2,3670,56,20,2074,415,4,83,4,2362,83,0,0,0,72,1304,72,1803,1304,0,0,0,2,106,0,0,0,2,6606,106
"울산광역시","2021",137,4126,8,254,8,3007,253,0,3763,1,5,76,4,1477,62,1,1422,14,2,63,2,3780,63,0,2150,0,13,393,9,2362,212,4,4575,181,79,1427,79,1814,1425,0,4082,2,30,1913,0,0,0,30,6360,1913
"울산광역시","2022",132,3923,13,394,13,2949,393,0,3811,1,4,49,4,1183,49,0,0,0,1,55,1,3800,55,0,0,0,15,470,10,2362,237,5,4575,233,72,1302,72,1814,1301,0,4082,1,26,1653,0,0,0,26,6363,1653
"세종특별자치시","2016",157,8216,66,3412,8,5538,443,58,5119,2969,1,27,0,0,0,1,2650,27,23,633,0,0,0,23,2754,633,31,2484,2,1850,37,29,8438,2447,8,176,8,2200,176,0,0,0,28,1484,0,0,0,28,5300,1484
"세종특별자치시","2017",241,10786,132,6401,2,5562,136,130,4823,6265,26,730,1,2000,22,25,2798,708,35,957,0,2185,1,35,2760,956,19,1571,1,1850,10,18,8522,1561,7,185,3,2200,61,5,2633,124,21,942,0,0,0,21,4474,942
"세종특별자치시","2018",166,9192,71,3741,2,5562,119,69,5238,3622,2,33,2,1515,32,0,2399,1,22,557,3,3764,97,19,2391,460,47,3916,0,1955,8,46,8430,3908,12,309,5,2217,107,7,2811,202,12,636,0,0,0,12,5221,636
"세종특별자치시","2019",223,10777,147,7212,16,5562,882,131,4823,6330,3,49,3,1515,49,0,0,0,20,463,0,0,0,20,2348,463,26,2100,2,1955,33,24,8561,2067,13,304,8,2217,187,4,2811,117,15,649,0,0,0,15,4409,649
"세종특별자치시","2020",181,8801,105,5181,13,5562,737,92,4822,4444,1,15,1,1515,8,0,2756,7,6,146,0,0,0,6,2439,146,26,2000,3,1955,59,23,8560,1941,21,480,17,2217,374,4,2811,106,22,979,0,0,0,22,4409,979
"세종특별자치시","2021",314,15277,92,4440,0,5562,22,91,4833,4418,1,10,0,1515,6,0,2756,4,28,694,0,1732,1,28,2439,693,121,7925,38,1955,737,84,8588,7188,43,964,43,2217,964,0,0,0,28,1244,0,0,0,28,4409,1244
"세종특별자치시","2022",303,17202,76,3658,1,5562,37,75,4835,3621,0,5,0,1515,5,0,218,0,40,983,0,1625,1,40,2456,982,113,9638,1,1955,14,112,8569,9624,17,376,16,2217,354,1,2811,22,57,2542,0,0,0,57,4461,2542
"경기도","2003",3423,102578,347,9873,200,2550,5100,147,3247,4773,310,6764,173,1965,3399,137,2456,3365,43,866,14,1167,163,29,2423,703,1116,39455,310,3656,11334,806,3489,28121,1401,37329,848,2443,20717,553,3004,16612,206,8291,45,4231,1904,161,3967,6387
"경기도","2004",3821,128272,328,9100,200,2548,5096,128,3128,4004,314,7405,166,2301,3820,148,2422,3585,69,1500,24,1175,282,45,2707,1218,1132,43273,294,3765,11069,838,3843,32204,1469,44069,859,2561,21999,610,3618,22070,509,22925,90,4484,4036,419,4508,18889
"경기도","2005",3881,146242,316,8122,162,1774,2874,154,3408,5248,293,6358,148,2119,3136,145,2222,3222,97,2406,24,1135,272,73,2923,2134,1049,51101,283,4258,12050,766,5098,39051,1424,43078,897,2480,22246,527,3953,20832,702,35177,96,4146,3980,606,5148,31197
"경기도","2006",3576,132577,207,6176,64,2266,1450,143,3305,4726,213,4547,86,2173,1869,127,2109,2678,116,2873,17,1204,205,99,2695,2668,1186,56953,217,4222,9162,969,4932,47791,1293,38021,905,2485,22489,388,4003,15532,561,24007,85,3452,2934,476,4427,21073
"경기도","2007",3448,121663,244,6822,83,2184,1813,161,3111,5009,212,4581,65,2149,1397,147,2166,3184,105,2753,5,1175,59,100,2694,2694,992,47259,232,4348,10087,760,4891,37172,1330,39848,971,2534,24605,359,4246,15243,565,20400,57,4321,2463,508,3531,17937
"경기도","2008",3545,128678,249,7358,120,2791,3349,129,3108,4009,174,4058,55,2687,1478,119,2168,2580,147,3818,13,1421,185,134,2711,3633,1194,55976,218,3775,8230,976,4892,47746,1184,35898,877,2602,22820,307,4260,13078,597,21570,51,4331,2209,546,3546,19361
"경기도","2009",3586,125429,210,4910,37,2044,756,173,2401,4154,165,4601,34,3040,1034,131,2723,3567,138,3171,0,0,0,138,2298,3171,1051,50363,151,3498,5282,900,5009,45081,1395,40737,978,2450,23961,417,4023,16776,627,21647,43,3974,1709,584,3414,19938
"경기도","2010",3173,107223,210,4559,56,1998,1119,154,2234,3440,109,3105,37,3085,1141,72,2728,1964,89,1903,14,1260,176,75,2302,1727,1095,48434,241,3155,7604,854,4781,40830,1117,31438,844,2435,20551,273,3988,10887,553,17784,0,0,0,553,3216,17784
"경기도","2011",3050,102410,245,5930,88,2156,1897,157,2569,4033,110,2996,38,2826,1074,72,2670,1922,109,2886,1,2308,23,108,2651,2863,974,40145,229,2988,6843,745,4470,33302,1046,30864,696,2361,16433,350,4123,14431,566,19589,0,0,0,566,3461,19589
"경기도","2012",3329,115603,155,5978,7,2888,202,148,3903,5776,159,4160,68,2421,1646,91,2763,2514,99,2141,0,0,0,99,2163,2141,893,40659,170,3456,5875,723,4811,34784,1411,37365,942,2206,20781,469,3536,16584,612,25300,0,0,0,612,4134,25300
"경기도","2013",2813,118246,140,5235,12,2834,340,128,3824,4895,86,1994,18,2416,435,68,2292,1559,169,3541,0,0,0,169,2095,3541,801,39545,139,3617,5028,662,5214,34517,1069,31730,654,2283,14931,415,4048,16799,548,36201,0,0,0,548,6606,36201
"경기도","2014",3479,142927,241,8785,14,2834,397,227,3695,8388,98,2593,22,2402,528,76,2717,2065,151,3666,0,0,0,151,2428,3666,1005,55225,182,2954,5376,823,6057,49849,1225,39399,653,2330,15215,572,4228,24184,759,33259,0,0,0,759,4382,33259
"경기도","2015",3119,126761,207,8010,22,3024,665,185,3970,7345,95,2339,32,2421,775,63,2482,1564,144,3494,1,2177,22,143,2428,3472,817,44666,124,2930,3633,693,5921,41033,1148,37142,730,2533,18491,418,4462,18651,708,31110,0,0,0,708,4394,31110
"경기도","2016",2491,111546,105,4979,12,2685,322,93,5007,4657,64,1555,23,2364,544,41,2466,1011,158,4356,0,0,0,158,2757,4356,835,49103,153,2491,3811,682,6641,45292,840,31357,521,3180,16568,319,4636,14789,489,20196,0,0,0,489,4130,20196
"경기도","2017",2450,103450,96,4124,29,2434,702,68,5063,3422,64,1552,33,2355,789,30,2515,763,160,4048,3,2119,71,156,2542,3977,742,42008,157,3062,4821,585,6357,37187,1000,35061,673,3033,20425,327,4476,14636,387,16657,0,0,0,387,4303,16657
"경기도","2018",2789,99175,109,3511,27,4050,1101,82,2951,2410,83,1834,44,1966,859,39,2474,975,137,3355,4,2100,75,134,2456,3280,837,43522,141,3866,5435,696,5470,38087,1261,34605,858,3156,27070,404,1867,7535,362,12348,0,0,0,362,3409,12348
"경기도","2019",2719,125846,135,5870,61,4930,3021,73,3879,2849,95,2282,57,2342,1329,38,2485,953,114,3017,5,2066,112,109,2675,2905,993,59216,171,3015,5142,823,6574,54074,1067,41520,703,3511,24675,364,4627,16845,315,13941,0,0,0,315,4427,13941
"경기도","2020",2264,103957,166,6981,64,5035,3228,101,3699,3753,90,2101,49,2252,1103,41,2456,998,122,3219,7,2066,142,115,2669,3077,774,45340,151,3013,4538,623,6547,40802,844,34121,442,3510,15504,402,4631,18617,269,12195,0,0,0,269,4537,12195
"경기도","2021",2710,114600,276,11404,88,5035,4411,189,3705,6993,116,2731,54,2252,1210,62,2456,1521,169,4718,6,2066,131,162,2826,4587,641,33605,158,3028,4774,484,5961,28831,1019,39927,633,3520,22289,386,4568,17638,489,22215,0,0,0,489,4546,22215
"경기도","2022",2615,103082,294,8651,124,3901,4857,170,2235,3794,144,3400,62,2252,1394,82,2446,2006,165,4764,8,2066,159,157,2926,4605,616,31051,121,3302,3994,495,5468,27057,945,34792,626,3517,22014,319,4010,12778,451,20424,0,0,0,451,4527,20424
