"시도별","시점",과채류:면적 (ha),과채류:생산량 (톤),수박:면적 (ha),수박:생산량 (톤),노지수박:면적 (ha),노지수박:10a당 생산량 (kg),노지수박:생산량 (톤),시설수박:면적 (ha),시설수박:10a당 생산량 (kg),시설수박:생산량 (톤),참외:면적 (ha),참외:생산량 (톤),노지참외:면적 (ha),노지참외:10a당 생산량 (kg),노지참외:생산량 (톤),시설참외:면적 (ha),시설참외:10a당 생산량 (kg),시설참외:생산량 (톤),딸기:면적 (ha),딸기:생산량 (톤),노지딸기:면적 (ha),노지딸기:10a당 생산량 (kg),노지딸기:생산량 (톤),시설딸기:면적 (ha),시설딸기:10a당 생산량 (kg),시설딸기:생산량 (톤),오이:면적 (ha),오이:생산량 (톤),노지오이:면적 (ha),노지오이:10a당 생산량 (kg),노지오이:생산량 (톤),시설오이:면적 (ha),시설오이:10a당 생산량 (kg),시설오이:생산량 (톤),호박:면적 (ha),호박:생산량 (톤),노지호박:면적 (ha),노지호박:10a당 생산량 (kg),노지호박:생산량 (톤),시설호박:면적 (ha),시설호박:10a당 생산량 (kg),시설호박:생산량 (톤),토마토:면적 (ha),토마토:생산량 (톤),노지토마토:면적 (ha),노지토마토:10a당 생산량 (kg),노지토마토:생산량 (톤),시설토마토:면적 (ha),시설토마토:10a당 생산량 (kg),시설토마토:생산량 (톤)
"전라북도","2022",4185,201761,2399,104818,745,3972,29583,1654,4549,75235,36,1379,34,3908,1341,2,2103,38,463,14488,2,3343,80,460,3130,14408,275,27585,13,6021,768,262,10241,26817,308,12760,210,4340,9132,98,3715,3628,705,40731,0,0,0,705,5775,40731
"전라남도","2003",6297,301489,2364,75378,1037,2488,25801,1327,3736,49577,159,5218,22,2681,590,137,3378,4628,1035,29166,33,1541,509,1002,2860,28657,1034,108846,93,3501,3256,941,11221,105590,1070,35256,787,2794,21989,283,4688,13267,635,47625,0,0,0,635,7500,47625
"전라남도","2004",5617,263735,1632,53151,427,1975,8433,1205,3711,44718,130,3394,27,2175,587,103,2725,2807,1097,30857,11,1611,177,1086,2825,30680,787,83886,81,4670,3783,706,11346,80103,1301,46351,969,2864,27752,332,5602,18599,670,46096,1,5500,55,669,6882,46041
"전라남도","2005",5831,273238,1871,65378,513,2121,10881,1358,4013,54497,92,1994,63,1957,1233,29,2625,761,894,25542,5,1623,81,889,2864,25461,895,81218,95,5290,5026,800,9524,76192,1337,44994,947,2578,24414,390,5277,20580,742,54112,4,5775,231,738,7301,53881
"전라남도","2006",5930,262621,1849,66117,684,2804,19179,1165,4029,46938,103,2387,62,2087,1294,41,2666,1093,960,26244,37,1280,474,923,2792,25770,540,45535,89,5009,4458,451,9108,41077,1354,38973,1148,2393,27472,206,5583,11501,1124,83365,12,4992,599,1112,7443,82766
"전라남도","2007",5734,253144,1664,52739,557,2095,11669,1107,3710,41070,72,1881,25,2336,584,47,2760,1297,777,21225,68,1227,834,709,2876,20391,471,42836,36,4897,1763,435,9442,41073,1642,51108,1309,2465,32267,333,5658,18841,1108,83355,0,0,0,1108,7523,83355
"전라남도","2008",5107,224879,1427,44162,693,2120,14692,734,4015,29470,48,1241,16,2033,325,32,2863,916,633,18542,6,1380,83,627,2944,18459,601,48637,74,4495,3326,527,8598,45311,1507,42531,1314,2473,32495,193,5200,10036,891,69766,1,4300,43,890,7834,69723
"전라남도","2009",4885,211195,1209,34834,461,1947,8976,748,3457,25858,94,2222,18,2167,390,76,2410,1832,754,23212,1,2041,20,753,3080,23192,421,34486,30,4820,1446,391,8450,33040,1505,46901,1173,2275,26686,332,6089,20215,902,69540,3,4867,146,899,7719,69394
"전라남도","2010",4632,189084,953,28419,243,2094,5088,710,3286,23331,39,825,22,1949,429,17,2329,396,1211,36669,0,0,0,1211,3028,36669,262,22748,24,4700,1128,238,9084,21620,1327,40691,1079,2314,24968,248,6340,15723,840,59732,0,0,0,840,7111,59732
"전라남도","2011",4044,172451,850,23882,249,1988,4950,601,3150,18932,44,947,19,1921,365,25,2326,582,755,20900,9,2450,221,746,2772,20679,218,18572,15,4002,600,203,8853,17972,1342,47562,1088,3059,33282,254,5622,14280,835,60588,0,0,0,835,7256,60588
"전라남도","2012",4691,201170,856,29244,309,3139,9700,547,3573,19544,26,566,11,1975,217,15,2324,349,753,21112,6,2646,159,747,2805,20953,162,12455,43,4125,1774,119,8976,10681,1969,65708,1742,2985,51999,227,6039,13709,925,72085,0,0,0,925,7793,72085
"전라남도","2013",4826,242864,780,27096,229,3197,7321,551,3589,19775,33,699,16,1920,307,17,2306,392,707,20443,1,3298,33,706,2891,20410,159,13975,13,4098,533,146,9207,13442,2093,88342,1824,3989,72759,269,5793,15583,1054,92309,0,0,0,1054,8758,92309
"전라남도","2014",4743,245739,874,29310,354,3121,11048,520,3512,18262,31,654,15,1905,286,16,2300,368,548,15866,8,3255,260,540,2890,15606,255,22745,14,4095,573,241,9200,22172,1998,86426,1574,3950,62173,424,5720,24253,1037,90738,0,0,0,1037,8750,90738
"전라남도","2015",4722,233299,732,26453,222,3450,7659,510,3685,18794,19,364,9,1547,139,10,2250,225,639,18466,1,2785,28,638,2890,18438,167,14920,2,4280,86,165,8990,14834,2226,92811,1812,3790,68675,414,5830,24136,939,80285,0,0,0,939,8550,80285
"전라남도","2016",4856,205740,587,29130,146,4012,5858,441,5277,23272,59,833,59,1412,833,0,0,0,887,25594,23,2867,659,864,2886,24935,243,20418,1,4907,49,242,8417,20369,1980,69287,1638,2843,46568,342,6643,22719,1100,60478,0,0,0,1100,5498,60478
"전라남도","2017",4123,188509,657,25983,265,3337,8836,392,4377,17147,29,551,14,1650,228,15,2181,323,826,24329,27,2867,778,799,2947,23551,203,18871,15,5656,876,188,9580,17995,1464,57379,1143,3284,37523,321,6184,19856,945,61396,0,0,0,945,6498,61396
"전라남도","2018",4417,188402,621,21374,196,1962,3853,424,4130,17521,23,728,20,2808,571,3,5028,157,831,26361,12,3247,376,819,3172,25985,325,27748,8,8161,645,318,8535,27103,1653,60156,1332,2946,39251,321,6521,20905,964,52035,0,0,0,964,5398,52035
"전라남도","2019",4557,196166,531,21658,203,3798,7719,328,4254,13939,20,502,14,1500,214,6,5028,288,761,22195,2,3343,58,759,2915,22137,237,23340,4,6088,263,233,9899,23077,2100,69122,1679,2595,43572,421,6075,25550,908,59349,0,0,0,908,6538,59349
"전라남도","2020",4801,200339,556,22856,128,3803,4886,427,4207,17970,26,484,21,1183,246,5,5028,238,683,19047,15,3343,517,667,2777,18530,284,28068,10,6088,636,274,10013,27432,2382,74785,2010,2643,53135,372,5825,21650,871,55099,0,0,0,871,6327,55099
"전라남도","2021",3517,125839,644,24447,195,3705,7226,449,3835,17221,17,374,14,1477,203,3,5028,171,657,17775,2,3079,74,654,2705,17701,90,8243,16,6088,976,74,9876,7267,1466,33804,1263,1764,22278,204,5663,11526,643,41196,0,0,0,643,6405,41196
"전라남도","2022",3334,140360,553,24098,151,5609,8479,402,3888,15619,26,1072,23,3908,904,3,5028,168,652,17904,3,3343,116,648,2743,17788,204,19173,18,6046,1071,186,9724,18102,1360,45586,1093,2710,29623,267,5974,15963,538,32527,0,0,0,538,6043,32527
"경상북도","2003",12456,434339,3275,97504,1642,2507,41165,1633,3450,56339,5995,189614,9,3078,277,5986,3163,189337,776,22124,26,3169,824,750,2840,21300,728,65817,144,3930,5659,584,10301,60158,1179,26698,971,2078,20177,208,3135,6521,503,32582,23,4400,1012,480,6577,31570
"경상북도","2004",11869,480524,2744,112311,1305,4523,59025,1439,3703,53286,5780,205176,6,3321,199,5774,3550,204977,668,17822,13,751,98,655,2706,17724,634,60079,153,6792,10392,481,10330,49687,1304,32091,980,1965,19257,324,3961,12834,739,53045,24,4050,972,715,7283,52073
"경상북도","2005",11888,456541,2833,112354,1361,3822,52017,1472,4099,60337,5755,169826,10,3482,348,5745,2950,169478,636,17036,17,1391,236,619,2714,16800,673,57884,175,4258,7452,498,10127,50432,1210,53211,1001,4627,46316,209,3299,6895,781,46230,34,4585,1559,747,5980,44671
"경상북도","2006",11769,445209,2945,102675,1213,2696,32702,1732,4040,69973,5623,188646,2,3055,61,5621,3355,188585,492,14179,14,2605,365,478,2890,13814,559,48776,130,4530,5889,429,9997,42887,1244,32669,960,2093,20093,284,4428,12576,906,58264,44,4118,1812,862,6549,56452
"경상북도","2007",12283,446316,2994,105456,1273,3044,38750,1721,3876,66706,5530,180831,0,0,0,5530,3270,180831,530,15070,16,2376,380,514,2858,14690,555,41207,132,3581,4727,423,8624,36480,1633,37709,1375,2161,29714,258,3099,7995,1041,66043,39,4705,1835,1002,6408,64208
"경상북도","2008",12364,493041,3204,123243,1278,3347,42775,1926,4178,80468,5731,197416,3,2850,86,5728,3445,197330,433,13332,20,2169,434,413,3123,12898,819,62053,253,3871,9794,566,9233,52259,1187,31958,821,2249,18464,366,3687,13494,990,65039,10,4670,467,980,6589,64572
"경상북도","2009",12237,488181,3131,123118,1328,3323,44129,1803,4381,78989,5635,198170,9,2739,247,5626,3518,197923,363,10720,19,2360,448,344,2986,10272,796,67727,147,4241,6234,649,9475,61493,1610,44794,1170,2263,26477,440,4163,18317,702,43652,55,3104,1707,647,6483,41945
"경상북도","2010",11042,446961,2435,96759,893,3329,29728,1542,4347,67031,5393,186028,3,2418,73,5390,3450,185955,338,8999,29,2625,761,309,2666,8238,632,58634,69,4484,3094,563,9865,55540,1555,43274,1063,2121,22546,492,4213,20728,689,53267,0,0,0,689,7731,53267
"경상북도","2011",10576,394530,2411,86400,1150,3105,35708,1261,4020,50692,5149,161622,1,2605,26,5148,3139,161596,255,7002,2,2498,50,253,2748,6952,610,57451,64,4984,3190,546,9938,54261,1580,39807,1203,2016,24252,377,4126,15555,571,42248,0,0,0,571,7399,42248
"경상북도","2012",10573,400435,2329,85886,1061,3208,34037,1268,4089,51849,5054,165767,32,2480,794,5022,3285,164973,270,7724,1,1728,17,269,2865,7707,581,49981,103,4002,4122,478,9594,45859,1721,43306,1315,2087,27444,406,3907,15862,618,47771,0,0,0,618,7730,47771
"경상북도","2013",10512,402086,2288,97098,1142,3214,36704,1146,5270,60394,4848,159540,1,2501,25,4847,3291,159515,390,11938,1,2283,23,389,3063,11915,561,46624,106,4490,4759,455,9201,41865,1816,46040,1406,2074,29160,410,4117,16880,609,40846,0,0,0,609,6707,40846
"경상북도","2014",10068,356272,2249,80437,1182,2752,32529,1067,4490,47908,4785,140121,31,2826,876,4754,2929,139245,463,13986,13,1971,256,450,3051,13730,562,42008,62,3875,2403,500,7921,39605,1403,39512,1142,2522,28801,261,4104,10711,606,40208,0,0,0,606,6635,40208
"경상북도","2015",10065,362747,1997,79060,1101,3189,35111,896,4905,43949,4652,141119,13,2499,325,4639,3035,140794,506,15317,15,2248,337,491,3051,14980,518,35773,103,3658,3768,415,7712,32005,1860,52695,1440,2397,34517,420,4328,18178,532,38783,0,0,0,532,7290,38783
"경상북도","2016",9320,352115,1467,58484,905,3240,29322,562,5189,29162,4398,140502,24,2227,534,4374,3200,139968,348,10596,9,3376,304,339,3036,10292,781,64626,60,4511,2707,721,8588,61919,1776,44758,1387,2155,29890,389,3822,14868,550,33149,0,0,0,550,6027,33149
"경상북도","2017",8467,405234,1754,67977,1131,3446,38971,623,4658,29006,3126,155622,3,2286,66,3124,4980,155556,380,12064,3,2980,86,377,3176,11978,871,92708,102,3905,3979,769,11533,88729,1742,41048,1503,2136,32103,240,3735,8945,593,35815,0,0,0,593,6038,35815
"경상북도","2018",7831,344399,1454,53649,988,3366,33259,466,4375,20390,3180,117702,2,2228,56,3177,3703,117646,325,9828,7,2349,159,318,3043,9669,663,80469,101,4141,4170,563,13564,76299,1725,46832,1478,2476,36596,247,4150,10236,485,35919,0,0,0,485,7406,35919
"경상북도","2019",7934,340476,1495,47975,1060,2843,30131,435,4101,17844,3201,137056,5,1207,61,3196,4287,136995,352,14583,2,1411,24,350,4154,14559,628,64938,78,4017,3142,550,11237,61796,1753,44614,1559,2401,37439,194,3699,7175,505,31310,0,0,0,505,6203,31310
"경상북도","2020",7120,304043,1271,40444,883,2734,24135,388,4205,16309,3149,135608,9,1423,128,3140,4315,135480,347,13916,3,1214,31,344,4033,13885,683,57602,86,3876,3334,597,9093,54268,1315,34371,1064,2482,26398,251,3174,7973,356,22102,0,0,0,356,6211,22102
"경상북도","2021",8490,366350,1360,49363,785,3160,24814,574,4274,24549,4201,187912,13,1428,192,4187,4483,187720,711,27652,15,1122,168,696,3951,27484,504,43265,59,3844,2257,446,9201,41008,1274,32205,1123,2440,27390,151,3187,4815,441,25953,0,0,0,441,5890,25953
"경상북도","2022",8313,364278,1476,50669,947,2976,28171,530,4247,22498,4234,188301,7,1183,85,4227,4453,188216,474,14959,13,1122,145,461,3214,14814,546,50494,63,3942,2496,482,9950,47998,1017,25326,859,2300,19764,158,3530,5562,566,34529,0,0,0,566,6101,34529
"경상남도","2003",11935,418388,6806,225348,15,2868,430,6791,3312,224918,718,23542,1,1667,17,717,3281,23525,2397,68415,27,2344,633,2370,2860,67782,321,20955,24,3198,768,297,6797,20187,1281,51496,398,2520,10030,883,4696,41466,412,28632,8,1425,114,404,7059,28518
"경상남도","2004",12369,459737,6737,243181,3,2802,84,6734,3610,243097,606,14962,0,0,0,606,2469,14962,2592,77485,9,2244,202,2583,2992,77283,355,20535,14,3195,447,341,5891,20088,1334,52282,489,2608,12753,845,4678,39529,745,51292,19,2942,559,726,6988,50733
"경상남도","2005",12966,508788,7349,267972,15,2852,428,7334,3648,267544,506,11093,1,1757,18,505,2193,11075,2624,83830,14,2214,310,2610,3200,83520,322,30523,7,3232,226,315,9618,30297,1356,57692,411,2782,11434,945,4895,46258,809,57678,12,2650,318,797,7197,57360
"경상남도","2006",11335,452512,6139,223280,18,2985,537,6121,3639,222743,336,9360,1,2412,24,335,2787,9336,2540,90309,1,2235,22,2539,3556,90287,547,39869,13,4150,540,534,7365,39329,1132,49321,450,2858,12861,682,5346,36460,641,40373,18,5550,999,623,6320,39374
"경상남도","2007",10068,422528,5148,202055,32,2635,843,5116,3933,201212,162,4944,1,2247,22,161,3057,4922,2566,91786,0,0,0,2566,3577,91786,357,30154,10,4160,416,347,8570,29738,1135,48156,492,2754,13550,643,5382,34606,700,45433,26,3700,962,674,6598,44471
"경상남도","2008",9509,404980,5142,211719,20,2695,539,5122,4123,211180,67,1737,5,2250,113,62,2620,1624,2346,78990,0,0,0,2346,3367,78990,371,27261,13,4763,619,358,7442,26642,1226,58163,425,2756,11713,801,5799,46450,357,27110,13,3592,467,344,7745,26643
"경상남도","2009",9192,396764,4934,198549,29,2685,779,4905,4032,197770,188,4761,2,1740,35,186,2541,4726,2278,84172,0,0,0,2278,3695,84172,313,26018,4,4241,170,309,8365,25848,993,49101,324,2642,8560,669,6060,40541,486,34163,7,2614,183,479,7094,33980
"경상남도","2010",8597,382182,4394,182711,14,4222,591,4380,4158,182120,156,3641,0,0,0,156,2334,3641,2255,95973,0,0,0,2255,4256,95973,262,22442,8,4843,387,254,8683,22055,1101,47162,338,2190,7402,763,5211,39760,429,30253,0,0,0,429,7052,30253
"경상남도","2011",8201,359789,3989,163024,15,4305,646,3974,4086,162378,112,2453,3,1200,36,109,2217,2417,2015,67531,1,2150,22,2014,3352,67509,288,26897,14,3592,503,274,9633,26394,1220,59361,316,2510,7932,904,5689,51429,577,40523,0,0,0,577,7023,40523
"경상남도","2012",7731,341808,3481,134883,12,2961,355,3469,3878,134528,88,1568,3,1191,36,85,1802,1532,2166,71440,1,1728,17,2165,3299,71423,290,27040,12,3195,383,278,9589,26657,979,44544,291,2564,7461,688,5390,37083,727,62333,0,0,0,727,8574,62333
"경상남도","2013",7622,314131,3387,133590,11,2786,306,3376,3948,133284,91,1345,3,2408,72,88,1447,1273,2383,73605,14,2031,284,2369,3095,73321,221,19178,18,2933,528,203,9187,18650,894,39701,264,2314,6109,630,5332,33592,646,46712,0,0,0,646,7231,46712
"경상남도","2014",7490,315785,3201,124968,21,3453,725,3180,3907,124243,143,2347,1,2238,22,142,1637,2325,2230,66276,0,0,0,2230,2972,66276,249,22889,14,3157,442,235,9552,22447,1078,55324,281,2424,6811,797,6087,48513,589,43981,0,0,0,589,7467,43981
"경상남도","2015",7174,287869,3013,109564,17,3879,659,2996,3635,108905,123,1847,1,2282,23,122,1495,1824,2280,67762,0,0,0,2280,2972,67762,217,17516,13,3190,415,204,8383,17101,948,52783,254,2297,5834,694,6765,46949,593,38397,0,0,0,593,6475,38397
"경상남도","2016",7072,322638,2876,116399,55,3547,1951,2821,4057,114448,95,1540,4,2227,89,91,1594,1451,2181,85110,11,3376,371,2170,3905,84739,161,13175,14,3358,470,147,8643,12705,1074,54977,446,2328,10383,628,7101,44594,685,51437,0,0,0,685,7509,51437
"경상남도","2017",7179,348527,2840,107096,13,2924,394,2827,3775,106702,90,1351,3,2286,72,87,1471,1279,2195,105018,1,2980,23,2194,4786,104995,128,12207,20,3224,634,108,10673,11573,1301,75306,433,2239,9692,868,7557,65614,625,47549,0,0,0,625,7613,47549
"경상남도","2018",7041,282023,2460,79862,18,2670,489,2441,3251,79373,36,581,6,915,56,30,1764,525,2585,82400,6,3240,183,2580,3187,82217,193,16148,8,3237,268,185,8582,15880,1010,46954,363,2471,8964,647,5872,37990,757,56078,0,0,0,757,7410,56078
"경상남도","2019",6815,333907,2010,75079,29,2939,849,1981,3747,74230,30,432,9,1500,137,21,1422,295,2746,124754,2,3684,66,2744,4544,124688,171,16487,10,3331,347,160,10073,16140,1229,69445,382,2373,9056,848,7123,60389,629,47710,0,0,0,629,7580,47710
"경상남도","2020",5982,251532,1622,60367,27,3007,823,1595,3733,59544,14,197,9,1423,133,5,1422,64,2252,62146,2,3670,78,2250,2759,62068,152,14410,12,3330,397,140,10027,14013,1316,67618,546,2405,13128,770,7078,54490,626,46794,0,0,0,626,7470,46794
"경상남도","2021",5775,219920,1672,62659,33,3007,979,1639,3763,61680,94,1350,15,1477,222,79,1422,1128,2496,68698,5,3780,171,2491,2751,68527,162,14707,25,4049,1016,137,10009,13691,848,36247,506,2403,12150,342,7042,24097,504,36259,0,0,0,504,7194,36259
"경상남도","2022",6014,223415,1870,70893,41,2949,1219,1828,3811,69674,58,777,9,1183,108,48,1381,669,2496,64886,2,3800,84,2493,2599,64802,76,6015,20,4123,836,55,9377,5179,977,40167,599,2288,13699,378,6994,26468,538,40677,0,0,0,538,7556,40677
"제주도","2003",622,16002,334,9459,333,2831,9427,1,3187,32,40,616,40,1540,616,0,0,0,109,829,109,761,829,0,0,0,22,912,6,3500,210,16,4387,702,95,2654,95,2794,2654,0,0,0,22,1532,0,0,0,22,6964,1532
"제주도","2004",838,22407,421,12563,421,2984,12563,0,0,0,75,1193,75,1590,1193,0,0,0,101,1844,65,1203,782,36,2950,1062,41,2557,3,3475,104,38,6454,2453,185,3297,184,1789,3292,1,535,5,15,953,0,0,0,15,6353,953
"제주도","2005",1022,33331,318,10281,318,3233,10281,0,0,0,96,1990,95,2042,1940,1,5000,50,75,1607,49,1350,662,26,3636,945,70,3762,19,3349,636,51,6130,3126,374,7267,374,1943,7267,0,0,0,89,8424,4,4725,189,85,9688,8235
"제주도","2006",977,20786,315,7947,314,2523,7922,1,2536,25,61,1227,60,2000,1200,1,2666,27,179,2399,153,1349,2064,26,1287,335,22,1314,5,3000,150,17,6845,1164,361,5787,361,1603,5787,0,0,0,39,2112,5,3500,175,34,5697,1937
"제주도","2007",1162,24635,329,8241,329,2505,8241,0,0,0,49,980,49,2000,980,0,0,0,181,2468,153,1300,1989,28,1711,479,23,1397,3,3000,90,20,6533,1307,565,9040,565,1600,9040,0,0,0,15,2509,0,0,0,15,16727,2509
"제주도","2008",958,16879,252,4549,251,1800,4518,1,3067,31,51,869,51,1703,869,0,0,0,236,3722,197,1300,2561,39,2976,1161,11,684,1,3000,30,10,6539,654,395,6320,395,1600,6320,0,0,0,13,735,0,0,0,13,5654,735
"제주도","2009",846,15129,285,5259,277,1800,4986,8,3412,273,11,176,11,1600,176,0,0,0,134,2645,95,1400,1330,39,3373,1315,11,341,11,3100,341,0,0,0,390,5850,390,1500,5850,0,0,0,15,858,0,0,0,15,5720,858
"제주도","2010",730,14124,201,4082,201,2031,4082,0,0,0,30,480,30,1600,480,0,0,0,132,2276,101,1237,1249,31,3313,1027,13,583,3,4700,141,10,4420,442,324,4743,324,1464,4743,0,0,0,30,1960,0,0,0,30,6534,1960
"제주도","2011",674,16792,273,7390,265,2680,7102,8,3595,288,35,562,35,1605,562,0,0,0,86,1457,55,1250,688,31,2480,769,13,693,9,4002,360,4,8328,333,252,5716,248,2214,5491,4,5622,225,15,974,0,0,0,15,6491,974
"제주도","2012",1089,20424,264,7146,264,2707,7146,0,0,0,56,913,56,1630,913,0,0,0,83,1253,52,1203,626,31,2024,627,4,251,2,4125,83,2,8380,168,667,9874,657,1411,9270,10,6039,604,15,987,0,0,0,15,6581,987
"제주도","2013",894,33893,326,19593,326,6010,19593,0,0,0,68,1163,68,1710,1163,0,0,0,49,898,10,1095,110,39,2021,788,11,603,1,303,3,10,5998,600,410,9471,410,2310,9471,0,0,0,30,2165,0,0,0,30,7217,2165
"제주도","2014",879,33225,310,17198,303,5595,16953,7,3500,245,14,224,14,1600,224,0,0,0,52,1003,25,1509,377,27,2319,626,15,932,3,3800,114,12,6816,818,444,10766,438,2391,10473,6,4876,293,44,3102,0,0,0,44,7051,3102
"제주도","2015",1003,29483,206,10197,206,4950,10197,0,0,0,31,481,31,1552,481,0,0,0,142,2711,67,1450,972,75,2319,1739,9,528,0,0,0,9,5865,528,576,12996,575,2250,12938,1,5830,58,39,2570,0,0,0,39,6590,2570
"제주도","2016",672,19919,166,5587,155,3230,5007,11,5277,580,21,306,21,1455,306,0,0,0,139,2542,84,1210,1016,55,2775,1526,49,3118,9,4907,442,40,6691,2676,249,5334,234,1854,4338,15,6643,996,48,3032,0,0,0,48,6317,3032
"제주도","2017",738,19630,181,4220,180,2330,4194,1,3643,26,21,305,21,1477,304,0,2181,1,101,1893,55,1220,669,47,2625,1224,45,2272,3,5656,191,41,5044,2081,304,5697,304,1872,5690,0,6184,7,86,5243,0,0,0,86,6088,5243
"제주도","2018",879,25158,261,7331,247,2795,6903,14,3057,428,14,245,14,1519,205,1,5028,40,72,1082,55,1220,673,17,2471,409,73,3775,8,8161,679,65,4777,3096,388,8661,388,2228,8647,0,6521,14,71,4064,0,0,0,71,5745,4064
"제주도","2019",978,26145,310,7618,276,2391,6610,34,3009,1008,15,219,15,1477,219,0,5028,0,25,519,9,1204,107,16,2606,412,56,3012,37,6088,2273,19,3889,739,528,11236,528,2128,11233,0,6075,3,44,3541,0,0,0,44,8035,3541
"제주도","2020",1274,31016,345,8327,309,2397,7414,35,2572,913,11,158,11,1477,158,0,0,0,30,712,4,1204,52,26,2575,660,53,2215,7,6088,413,46,3936,1802,792,16341,792,2063,16341,0,0,0,43,3263,0,0,0,43,7504,3263
"제주도","2021",1288,31515,149,3579,138,2397,3305,11,2499,274,32,478,32,1477,478,0,0,0,70,1842,0,1204,4,70,2629,1838,67,2696,4,6088,227,63,3915,2469,918,19148,914,2067,18887,5,5663,261,51,3772,0,0,0,51,7372,3772
"제주도","2022",1487,34839,142,3414,133,2397,3186,9,2499,228,17,249,17,1477,249,0,0,0,69,1752,6,1210,71,64,2646,1681,66,2688,4,6046,238,63,3919,2450,1156,24022,1152,2067,23815,3,5974,207,37,2714,0,0,0,37,7368,2714
